,p_3_q_1
608,-0.0334371636324387
609,0.9568956790160892
610,-1.8667723248964685
611,2.2994181005857075
612,-2.0128816683058885
613,2.173967054603932
614,-1.251524422380534
615,1.156182764128551
616,-0.4446186640395756
617,0.027298999709453
618,-1.4912181530861968
619,1.9831441925916165
620,-2.1706796939895736
621,1.8805952064518143
622,-1.0259530541202684
623,0.1139431402328126
624,0.3055497753695505
625,-0.4725295639410167
626,0.933957332944316
627,-0.531570908123863
628,0.8784132780054392
629,-0.5932069000595368
630,1.1459715900745209
631,-0.1147386181472633
632,-0.1229847182234399
633,0.1503465792094037
634,0.2287135437453808
635,-1.27361957051258
636,1.878348000458859
637,-0.974599136901808
638,0.1570560128818255
639,-0.3070263454341315
640,1.0428903342352271
641,-0.5150723913524468
642,0.2736243268231637
643,-0.0151196317500517
644,-0.4875445866198989
645,0.7514763665381083
646,-1.3997844207769994
647,1.2631173176959625
648,-0.8009266549494765
649,-0.3397918834837291
650,1.5992551688140928
651,-2.7691908186709853
652,2.848258407419202
653,-1.9777323347075135
654,1.3148448852501582
655,-1.078026670751281
656,0.8039796210225224
657,-0.841864507723236
658,-0.1844071530716259
659,-0.0529939198305217
660,0.3850504440058295
661,-0.127848285408797
662,0.6667703539789186
663,-1.652543432910036
664,1.658691504860112
665,-0.786800828903531
666,-0.2031909675037023
667,-0.3706900105603475
668,0.3734861011026107
669,0.4735871947754365
670,-0.7300563737598948
671,0.0108472970529746
672,0.1447971994263006
673,1.0283263570866508
674,-2.7620818594923646
675,3.0608422306111893
676,-3.4731401896853598
677,3.046362631817653
678,-1.8774936356258185
679,1.6869019001478576
680,-1.2358541666762393
681,1.9081176933837145
682,-2.2546412763679218
683,0.908073938394577
684,-1.3005552343885958
685,1.233432670181956
686,-1.0382865367097445
687,0.9742679314760944
688,-0.0284316213312831
689,-0.0814424384684411
690,0.0446463572082387
691,-1.181484259089326
692,2.8283833207763287
693,-2.914974188803365
694,2.0402911322686603
695,-1.2509978685890553
696,1.1843161434146048
697,-0.9459130852926196
698,0.1643718735428989
699,-0.4798562603349163
700,0.0478462577525665
701,0.1303119991561122
702,-0.6143461367411727
703,-0.0652203043111205
704,1.8498089255357
705,-1.0330921754711744
706,0.390156365279812
707,-0.7084086607518766
708,0.5398226775385901
709,-0.6568952665359298
710,0.9820463303489704
711,-1.0200081148019822
712,-0.5917638924617217
713,1.8563418605247857
714,-1.8659953563355252
715,1.7606211676561956
716,-1.10538806369148
717,-0.2808065783050487
718,0.1763730591125289
719,-0.6146755588871334
720,0.6358362072425334
721,-0.7289760949004513
722,0.0541806528715708
723,-0.9127587932385776
724,0.4755468425230023
725,-0.7326445094191638
726,0.9811037076327292
727,-0.5892371557663291
728,-0.3358119701508414
729,0.7603303760112394
730,0.9729438709386798
731,-1.640655284413462
732,-0.1664202037384006
733,1.4437507747096343
734,-1.279792809305353
735,0.6519340631936741
736,0.1287340856054077
737,0.0404140898709705
738,0.1997086128191086
739,-1.460466687015593
740,1.866356247264124
741,-1.1885197761443351
742,1.8245436947871831
743,-2.5375163286116997
744,2.192496249059605
745,-1.6200241789527194
746,0.8054944428010528
747,0.0070363136792148
748,0.66387907108094
749,-1.490704425292301
750,1.3799492185596076
751,-0.9966694682468544
752,1.814677801687071
753,-1.4542132833826926
754,-0.5405052987125052
755,1.1498866224120114
756,-0.906828591157949
757,0.7132509499377172
758,-0.2204490436394025
759,0.2188934383286205
760,-0.2316115563085903
761,0.20076556325336
762,-0.5710062584884157
763,0.7138152349353045
764,-1.525140717782313
765,1.92213567104033
766,-0.5628885528953442
767,-0.742834825705059
768,-0.2926592396289318
769,0.0562334131355163
770,0.2715501187336117
771,0.8172135167584078
772,-1.2375562719577955
773,1.0384903757393733
774,0.3979506555224927
775,-0.9397887946936032
776,1.2387603779212537
777,-1.449303109595308
778,1.2482295895880229
779,-1.833058126441817
780,1.6034566676136397
781,-1.7967731645256924
782,1.5555199494538232
783,0.0338689568863321
784,0.0443690501764377
785,1.6927871782779027
786,-2.570210831784792
787,0.6999733213182135
788,0.0500583785580153
789,1.014900247214117
790,-1.570485640607299
791,1.404414009217249
792,-1.260665768995723
793,0.7564992848195193
794,-0.5598637684495334
795,0.6480490728096354
796,-0.6756199979904025
797,0.9502781149999112
798,-0.7575666112236713
799,1.4712528328409975
800,-1.4119923912045311
801,2.6893998469050318
802,-3.6686186908434855
803,3.2661802985030404
804,-3.139736838041008
805,2.1283297657116504
806,-0.8030731227632993
807,0.7769585672604205
808,-0.8743177504610711
809,0.1402687712355201
810,0.8397700619415567
811,-1.6796525625712273
812,1.943828147645136
813,-2.121925101073342
814,2.815753334622997
815,-2.382016029901665
816,1.3564525954465845
817,-0.6226332848249279
818,-1.234521278660471
819,2.044422111259248
820,-1.8407796881297132
821,1.362611491653514
822,-1.0465866735547722
823,0.9809215885780952
824,-0.3164632953053234
825,-0.2758989192914857
826,-0.0240182883954302
827,0.0687472615559397
828,0.2159145409465754
829,0.5036514631650442
830,-0.7871317602930208
831,1.1500129104108092
832,-1.0315830573040743
833,0.6240056804156234
834,-1.1411594855928398
835,2.105696711271182
836,-2.16364538551355
837,1.9147320366993428
838,-1.0305923336732232
839,0.0185419348833309
840,0.7884012938934046
841,-1.5325620713749848
842,1.1657828445863991
843,-1.174156409083159
844,1.4147618405469262
845,-0.7322643416209106
846,-0.0829433228429437
847,0.4295241540052409
848,-0.8999057233297995
849,0.7699951974832596
850,-0.9638435336775176
851,0.8919209784050295
852,-0.6110195985424008
853,1.356443427252668
854,-1.4473569877258043
855,1.5471618724316494
856,-1.5248206829067026
857,2.802906271507532
858,-2.9298234415108624
859,1.381054656869034
860,-1.214953566106834
861,0.5242834721601364
862,-0.4242836085500013
863,0.7495363470474787
864,0.4112032257489763
865,-0.1250557174968428
866,-0.8691707599704585
867,1.4459570162246234
868,-1.2108960360726837
869,0.3035053551392831
870,-0.6943706115735946
871,1.053798382302994
872,-0.4765942518758986
873,-0.6091803727626162
874,0.7121856679137677
875,-0.8921020423077068
876,1.3757892525320723
877,-0.8546997037196502
878,0.2022300640412945
879,0.1815691092911579
880,-0.7591451350021747
881,1.0601550717244856
882,-0.0453408168426052
883,-0.4069970945024197
884,0.9177738880857904
885,-0.4354020175344191
886,-0.7550549145275833
887,1.0366450907908222
888,-0.0031777613366266
889,-0.1209690680650194
890,0.1074611308668897
891,0.7536613436521744
892,-0.8623037842299153
893,-0.0565558144969565
894,0.2786669714993813
895,-0.2945149743569341
896,-0.9132274213873244
897,1.9449741510668348
898,-2.247440980912231
899,2.533978467398578
900,-0.9354096572904402
901,0.1084438284928812
902,-0.4037616995927718
903,0.9269521507347768
904,-1.0706336900473366
905,-0.185359119516232
906,1.4026364810785084
907,-1.1470318457751776
908,0.0782306858660908
909,0.6721407114911294
910,-1.778899885661862
911,2.190166094796032
912,-1.28340268291088
913,0.2830436266879816
914,0.0157465587593616
915,-0.6645920455116866
916,0.1940196264127393
917,-0.675199052004894
918,0.7169062356939189
919,-0.0743766683416992
920,-0.3541142181584467
921,1.6617381491844432
922,-1.435439785773405
923,1.0667994785242378
924,-0.6169310902177773
925,0.4534778781085746
926,-0.644880277799921
927,-0.3026547079437315
928,1.2482772706010277
929,-1.1142552986520222
930,0.7179203302199766
931,-0.3996642501237795
932,0.4534354742142753
933,-0.5971250250681693
934,0.3750510735575794
935,0.2210916067701479
936,0.426489125337112
937,-1.4919732206697471
938,1.5824252443752382
939,-2.04314752043948
940,1.889297138597285
941,-2.2478464481896365
942,2.484087933207038
943,-2.07521584092772
944,2.050409583216022
945,-2.69919642787703
946,2.430901631421034
947,-1.7940910196544853
948,1.1376886477913954
949,-0.2484235603007383
950,-0.4938603000370573
951,0.7575158416719416
952,-0.968217851934018
953,0.9400749583980484
954,-0.5703143342250347
955,1.1766591780448925
956,-1.1534900392743743
957,0.9192741966612404
958,-0.6276739889508581
959,0.7016659999894822
960,0.2552714701441968
961,0.0936842275120698
962,-0.2622661157985241
963,-0.5857631635209997
964,1.6709743363566
965,0.1713310312963121
966,-0.4278599620643677
967,0.6494918747662259
968,-0.2501152138233941
969,-0.9256629194769228
970,1.9547124439971308
971,-1.1739307306984132
972,1.1756430294245577
973,-1.3400772039696962
974,1.1487661951734478
975,-0.0354812446095624
976,-0.0956852710578816
977,0.9103470539339742
978,-0.5341382485060485
979,-0.7585804627015725
980,0.3788012833464322
981,-1.4887254040085809
982,1.1915638606833414
983,-0.4500066744673477
984,0.1215296998931875
985,-0.0867483661822598
986,0.510075983154378
987,-0.2409731025116917
988,0.3684085267921326
989,0.3026278570533438
990,-0.8419714304501582
991,-0.1233619883242496
992,-0.5506673330105778
993,0.4114736415091064
994,-0.3957751654867856
995,0.638041234246306
996,-1.103158023896576
997,0.2923813117045775
998,-0.1101695750029373
999,-0.2282342480114199
1000,-0.2911007585415693
1001,0.2464683252353927
1002,-0.5521579160520025
1003,1.296643434408876
1004,-2.2102857774070417
1005,0.4352729468556797
1006,1.1879583132582088
1007,-1.4218889693839167
1008,0.63222473856598
1009,-0.1018742928843839
1010,0.0805686760646346
1011,1.5183010331009508
1012,-2.045272300838151
1013,1.2369647226637914
1014,-1.213086302821404
1015,-0.3054078987566366
1016,2.3419513463077632
1017,-2.5370582790297287
1018,2.043694110637258
1019,-1.5903069882220946
1020,1.3262711810016554
1021,-0.1037916194040476
1022,-0.6782498369992227
1023,1.3055030124557692
1024,-1.2818557449623231
1025,0.3436183230518376
1026,0.4458878635896166
1027,-0.9066699358099424
1028,0.8719325195785478
1029,-0.2109701580333812
1030,0.3572549408530384
1031,-0.1065972678977463
1032,-0.3604945226864634
1033,1.1999532100505543
1034,-1.3552833949724352
1035,0.7279577053215283
1036,0.1671908918234448
1037,-0.7452084027394306
1038,0.078544201246708
1039,-0.383640725347885
1040,0.1453874785786599
1041,0.5108557342158655
1042,-1.451833198573017
1043,1.1056733349528716
1044,0.3298796233673104
1045,-0.3987269099123532
1046,-0.2709627207649139
1047,0.5353631495335098
1048,-0.8950322886265618
1049,1.4716851790168557
1050,-1.3982036257695296
1051,1.5408597899609535
1052,-1.2339731586409226
1053,0.7604877708956607
1054,0.4291167387707305
1055,-2.0318833349275303
1056,2.803356742157884
1057,-3.221987708415251
1058,1.8091419455009037
1059,0.0463666692802886
1060,-0.4935573297774275
1061,-0.1846499148979167
1062,0.7781733642997902
1063,0.2583326838824408
1064,-0.1451802926696277
1065,0.0147460445072642
1066,-0.7356046679330301
1067,0.9867925126399548
1068,-0.1753380910825515
1069,0.2307303008548032
1070,-0.1173085890446908
1071,0.1397621193378259
1072,-0.3928632370481758
1073,0.9191821303642214
1074,-0.7197273539740208
1075,-0.946707840038562
1076,0.5589759250335947
1077,0.132706300926258
1078,-0.4752338561900623
1079,0.2351586007677053
1080,-1.0594421231122124
1081,0.281181187658497
1082,0.7548970706676681
1083,-0.1817925793676764
1084,0.0413238068634245
1085,0.671209908346983
1086,-1.530512971696688
1087,1.0579420173347427
1088,-0.7952805775027415
1089,0.8196614228454823
1090,-1.2574703116630974
1091,2.004653595971637
1092,-0.7584346358243415
1093,-1.2279001643232346
1094,1.5102550329574669
1095,-0.6696279400006904
1096,0.6689424579288303
1097,0.3841435646086285
1098,-0.8446354791836401
1099,0.7210422939861787
1100,-0.7545891694272223
1101,0.3641042856207981
1102,-1.147980536668491
1103,1.2391361871498252
1104,-1.2774049954795657
1105,0.6954121304291855
1106,0.6385688345033629
1107,-0.4394996468126154
1108,0.9533231437947598
1109,-0.7445820809371138
1110,0.8553886533478117
1111,-0.675367202401489
1112,-0.6576675627680021
1113,1.4617697605131563
1114,-1.386569123497449
1115,1.377426872376728
1116,-2.3857699793843112
1117,2.141757130440224
1118,-1.6293471956585432
1119,1.513460735462684
1120,-0.5745313223656183
1121,1.2440041153301808
1122,-2.0387143709342608
1123,2.3904323685022217
1124,-1.883179530609857
1125,1.12545576802306
1126,-0.6911557883267262
1127,1.1459518301438174
1128,-1.1120681792615013
1129,1.353851473713103
1130,-1.7255007070533277
1131,1.811187492611215
1132,-0.3100211057949855
1133,-0.3756010011709869
1134,0.8054189874804285
1135,-1.5895877953117157
1136,0.6701100468348293
1137,-0.4347532968879248
1138,0.3556889615899527
1139,-0.2378898108294174
1140,0.0300799339213101
1141,0.7603084847253168
1142,-0.111390943922509
1143,-0.9316131797387392
1144,0.2149183862637066
1145,-0.4299346980953057
1146,0.7064771589571063
1147,0.2376433935970289
1148,0.3735275114628513
1149,0.3511778257967171
1150,-0.9934284191597212
1151,0.5222013604485463
1152,0.7223898230418208
1153,-0.970594590143978
1154,1.1629166978843906
1155,-0.1946957021954717
1156,0.0246434011075454
1157,-0.9300504331818468
1158,1.4173072429481353
1159,-1.3950210078941665
1160,0.6637829099021888
1161,-0.8157362722976539
1162,0.5629529221213463
1163,-0.6519028238257705
1164,1.2151025013256531
1165,0.0152366072002168
1166,-0.7145902048201184
1167,0.6601929430561351
1168,-0.8807833837985068
1169,0.9673707842033774
1170,-0.2944330186268207
1171,-0.701354703182863
1172,0.936893155183374
1173,-1.319207220460459
1174,0.4971030570488617
1175,-0.4322957456860934
1176,0.6243582153724112
1177,0.5620642744619775
1178,-2.011009874037798
1179,1.7359927532079409
1180,-0.786776091439634
1181,0.1500758934364
1182,-0.1960333713124685
1183,0.2937094061604082
1184,0.2652935649563933
1185,0.0160301070259297
1186,-0.9835516665503528
1187,2.5331932909683723
1188,-2.1662474861569168
1189,1.3179281995185614
1190,-1.0196676559526734
1191,-0.1584686677415497
1192,0.710230959174329
1193,-1.2550963293890025
1194,0.9514583988693917
1195,-0.1893332874331295
1196,0.6758166682678841
1197,-1.9075556290663835
1198,2.606189633583144
1199,-2.5704928771206395
1200,1.9393120269998407
1201,-1.332542757561765
1202,1.5888092227006778
1203,-0.9044562917530125
1204,-0.3386315920569459
1205,0.3616514386738279
1206,-0.4666289707488522
1207,0.1164048921800333
1208,-0.5678430337106162
1209,0.0459200288098304
1210,0.599869460715506
1211,-0.1293733734078871
1212,0.7373345890726036
1213,-1.0001312767272588
1214,-0.0065017587269929
1215,1.0987420640649768
1216,-0.7220296863719607
1217,0.4752485165824617
1218,-1.3392999119873377
1219,1.0885432926567515
